0.003346	24.1517097808035	2.43805392734428	0.001065	0.003562	0.8902
0.00374	17.0646510443862	1.11429331022023	0.001074	0.003889	0.9956
0.004134	13.3748765735388	0.645175244779025	0.001075	0.004266	1
0.004527	12.5938697631331	0.437495220958028	0.001075	0.004648	1
0.004921	11.3483729209467	0.311844909493966	0.001076	0.005032	1
0.005315	7.23938876514368	0.242065183121125	0.001077	0.005417	1
0.005708	6.97790924150595	0.187845521331908	0.001079	0.005804	1
0.006102	5.75991806395642	0.154536712118313	0.001082	0.006191	1
0.006496	6.10991556817466	0.12715345881883	0.001085	0.00658	1
0.006889	5.16889741503668	0.107696120526007	0.001088	0.006969	1
0.007283	4.08922971374447	0.093193586709527	0.001092	0.007358	1
0.007677	4.02066059403565	0.0799462979927947	0.001096	0.007748	1
0.00807	3.52813123850402	0.0701568151725939	0.0011	0.008138	1
0.008464	2.82256110365456	0.0621907202945903	0.001105	0.008528	1
0.008858	2.92806636613017	0.0551854792049241	0.00111	0.008919	1
0.009251	2.52265867646322	0.0494931555740035	0.001115	0.00931	1
0.009645	2.54396751339042	0.0451388413751572	0.00112	0.009701	1
0.01004	2.47423493456337	0.0406627495964642	0.001125	0.01009	1
0.01043	1.97821794803054	0.0367124068663578	0.001131	0.01048	1
0.01083	2.06921867961393	0.0342071331693952	0.001137	0.01088	1
0.01122	1.87952144267097	0.0310313414617793	0.001143	0.01127	1
0.01161	1.61801532124942	0.0285666521489289	0.00115	0.01166	1
0.01201	1.50318439441186	0.0265292691240518	0.001156	0.01205	1
0.0124	1.48417472326525	0.0243670414253421	0.001163	0.01244	1
0.01279	1.15399788804232	0.023218555535129	0.00117	0.01284	1
0.01319	1.26580428912772	0.0212523339552891	0.001177	0.01323	1
0.01358	1.15354629064349	0.0200435529594683	0.001185	0.01362	1
0.01397	1.16445225529213	0.018601329532294	0.001192	0.01401	1
0.01437	1.12169012829642	0.0177154867585603	0.0012	0.01441	1
0.01476	1.11601811295109	0.0165997918205941	0.001208	0.0148	1
0.01516	0.908833696979389	0.0157381056574126	0.001216	0.01519	1
0.01555	0.884918807174627	0.014587183712005	0.001224	0.01558	1
0.01594	0.922838142439785	0.0138101534243273	0.001232	0.01598	1
0.01634	0.72287272244997	0.013269400102058	0.001241	0.01637	1
0.01673	0.767769918619613	0.0125205670911797	0.00125	0.01676	1
0.01712	0.748687985969471	0.0119408966134658	0.001258	0.01716	1
0.01752	0.707237397674776	0.0111234821024152	0.001267	0.01755	1
0.01791	0.596870567507908	0.0107521204715252	0.001276	0.01794	1
0.0183	0.687975213007246	0.010286498672652	0.001286	0.01833	1
0.0187	0.587497767942724	0.00975891461513084	0.001295	0.01873	1
0.01909	0.566524154238732	0.00914549182320657	0.001305	0.01912	1
0.01948	0.486269775319563	0.00890675390600223	0.001314	0.01951	1
0.01988	0.590472862398558	0.00850942685114278	0.001324	0.01991	1
0.02027	0.464304928729982	0.00808508009317407	0.001334	0.0203	1
0.02067	0.42219649828301	0.00766824890444117	0.001344	0.02069	1
0.02106	0.521049304340529	0.00743957045066502	0.001354	0.02108	1
0.02145	0.447919840950986	0.00714287591051725	0.001364	0.02148	1
0.0216	0.514141558102339	0.00701585839788746	0.002347	0.0217	1
0.02185	0.391556682611667	0.00678867005784991	0.001375	0.02187	1
0.02224	0.384078158380171	0.00648159571304955	0.001385	0.02226	1
0.02263	0.452518365536541	0.00629553208274739	0.001396	0.02266	1
0.0229	0.416575379464638	0.00603687846329655	0.002367	0.02301	1
0.02303	0.419069661348909	0.00588163449339655	0.001406	0.02305	1
0.02342	0.426115585503262	0.00569229137459259	0.001417	0.02344	1
0.02381	0.369568460457624	0.0054695830684095	0.001428	0.02384	1
0.02421	0.328953280058659	0.00536866798488733	0.002388	0.02431	1
0.02421	0.366025081763729	0.00522948095964979	0.001439	0.02423	1
0.0246	0.335307861418541	0.00496651500165727	0.00145	0.02462	1
0.02499	0.288460992909998	0.00476712692692618	0.001461	0.02502	1
0.02539	0.341660355439849	0.00463889819656767	0.001472	0.02541	1
0.02552	0.283514817631436	0.00455522846818076	0.00241	0.02561	1
0.02578	0.334652548957738	0.00448365054532453	0.001484	0.0258	1
0.02617	0.276587788036817	0.00435347685551375	0.001495	0.02619	1
0.02657	0.260273232624493	0.00418891155557016	0.001507	0.02659	1
0.02683	0.287241443817207	0.00411956701926956	0.002433	0.02692	1
0.02696	0.239264167013717	0.00392414829466212	0.001518	0.02698	1
0.02735	0.290144663323623	0.00390603157139794	0.00153	0.02737	1
0.02775	0.231861380114277	0.00375234257544745	0.001542	0.02777	1
0.02814	0.257591282927739	0.00368748246195564	0.001553	0.02816	1
0.02814	0.249549237896272	0.00362980541564882	0.002457	0.02822	1
0.02853	0.247877033436584	0.00350023016436297	0.001565	0.02855	1
0.02893	0.24575909007362	0.00339218731491971	0.001577	0.02895	1
0.02932	0.263175660539361	0.00329207382716455	0.001589	0.02934	1
0.02944	0.218452720182979	0.00322853013595355	0.002482	0.02952	1
0.02971	0.234750596569066	0.00316632402360267	0.001601	0.02973	1
0.03011	0.235265969651645	0.00305984345164327	0.001614	0.03013	1
0.0305	0.211986372489566	0.00295430064773167	0.001626	0.03052	1
0.03075	0.235729973508618	0.00296232759923853	0.002508	0.03083	1
0.03089	0.214084530788156	0.00283565795958769	0.001638	0.03091	1
0.03206	0.201920573403705	0.00274534838294347	0.002535	0.03213	1
0.03337	0.182779354053536	0.00261339394229098	0.002563	0.03344	1
0.03467	0.158898069018986	0.00240226182221172	0.002592	0.03474	1
0.03598	0.130095653092032	0.00227463022755834	0.002621	0.03605	1
0.03729	0.122441062435564	0.00220865176545832	0.002651	0.03735	1
0.0386	0.111268765303648	0.00205411211731434	0.002682	0.03866	1
0.0399	0.130039903798152	0.00198157951615611	0.002713	0.03996	1
0.04121	0.102319867050612	0.00190357931553449	0.002746	0.04127	1
0.04252	0.101367297135456	0.00177618167707972	0.002779	0.04257	1
0.04382	0.0940532115895391	0.00170299945231778	0.002812	0.04388	1
0.04513	0.0803374173106922	0.00163044427556693	0.002846	0.04518	1
0.04644	0.0832530532289783	0.00157826225828206	0.002881	0.04649	1
0.04774	0.0802238054232176	0.00149339983845099	0.002916	0.04779	1
0.04905	0.0671902810160976	0.00140542666374608	0.002952	0.04909	1
0.05035	0.0687045437829259	0.00135601592339415	0.002988	0.0504	1
0.05166	0.0669769315970503	0.00128666585027844	0.003025	0.0517	1
0.05296	0.0592864370718028	0.0012488917719406	0.003062	0.05301	1
0.05427	0.0575909867218523	0.00118153140985698	0.0031	0.05431	1
0.05492	0.0475741196179187	0.00117275593765558	0.005947	0.05519	1
0.05557	0.0489273296734082	0.00113779196236877	0.003138	0.05562	1
0.05688	0.0474802831702264	0.00109968849198264	0.003177	0.05692	1
0.05818	0.0411499672238401	0.0010515458742429	0.003216	0.05822	1
0.05949	0.0450124174271208	0.00101502789140774	0.003255	0.05953	1
0.06014	0.0423816365790435	0.000983277622693498	0.006027	0.06039	1
0.06079	0.0424349833108911	0.000963585372933093	0.003295	0.06083	1
0.0621	0.0327555404244047	0.000929063774892248	0.003335	0.06213	1
0.0634	0.0308867652196038	0.000893765038669214	0.003376	0.06344	1
0.0647	0.0319330657939716	0.000838915021177937	0.003417	0.06474	1
0.06535	0.0353927138174186	0.000848509858986339	0.006114	0.06558	1
