0.001278	44.4519905816883	33.3361630146933	0.0002847	0.001309	0.9969
0.001562	43.6733941863913	16.5214622132832	0.0002905	0.001586	1
0.001846	43.6188618087706	11.0074295375607	0.0002956	0.001866	1
0.00213	43.5760882543627	8.25152336829035	0.0003017	0.002147	1
0.002414	41.2333728270441	6.42132173520717	0.0003087	0.002429	1
0.002698	40.8774223151675	5.32795446958562	0.0003165	0.002712	1
0.002982	41.3894336311402	4.59533001808048	0.0003249	0.002994	1
0.003266	39.6692866167448	3.93647241634765	0.000334	0.003277	1
0.00355	39.4145370384826	3.48783321955522	0.0003437	0.00356	1
0.003834	38.618314691044	3.10718178946147	0.0003539	0.003843	1
0.004118	39.2482040437461	2.84765395841729	0.0003646	0.004127	1
0.004402	38.0174109130657	2.5690941886558	0.0003757	0.00441	1
0.004686	36.9496144014818	2.33793055717231	0.0003872	0.004694	1
0.00497	37.5976631669113	2.18989047714765	0.000399	0.004977	1
0.005253	35.3432774759498	1.98167374475747	0.0004112	0.005261	1
0.005537	34.4678267256257	1.83466582888394	0.0004237	0.005544	1
0.005821	34.5654084264859	1.72918687079363	0.0004365	0.005828	1
0.006105	33.7034051237258	1.61262871827446	0.0004495	0.006111	1
0.006389	32.8293373437807	1.5078129247527	0.0004628	0.006395	1
0.006673	32.2321864176522	1.41933493267208	0.0004762	0.006679	1
0.006957	30.8603873040498	1.32266967251383	0.0004899	0.006963	1
0.007241	29.5206335199017	1.23483849614643	0.0005037	0.007246	1
0.007525	28.9779107045494	1.17024206018287	0.0005177	0.00753	1
0.007809	28.4510041495551	1.11123922296586	0.0005318	0.007814	1
0.008093	27.7144544569301	1.05289039233778	0.0005461	0.008098	1
0.008377	26.0192447569803	0.980943513115728	0.0005605	0.008381	1
0.008661	25.8483304909964	0.941504692923438	0.000575	0.008665	1
0.008945	25.3548383471616	0.899171216101874	0.0005896	0.008949	1
0.009229	24.5125622778193	0.853623497822697	0.0006044	0.009233	1
0.009513	23.6295761169876	0.810171040188902	0.0006192	0.009517	1
0.009797	22.5500862773157	0.765918243961986	0.0006341	0.0098	1
0.01008	21.1714587565138	0.718944585693292	0.0006491	0.01008	1
0.01036	20.4549944274783	0.685260576396877	0.0006641	0.01037	1
0.01065	19.9888682335626	0.657484001830882	0.0006793	0.01065	1
0.01093	18.7588762551062	0.618735977043425	0.0006945	0.01094	1
0.01122	18.6066817534038	0.599103653923395	0.0007097	0.01122	1
0.0115	17.0475040298991	0.557954367115629	0.0007251	0.0115	1
0.01178	16.3271142785227	0.531668737181628	0.0007404	0.01179	1
0.01207	15.9260599541103	0.51163420404236	0.0007558	0.01207	1
0.01235	15.4557720612115	0.491422871320037	0.0007713	0.01235	1
0.01264	14.6755865483965	0.467179611962444	0.0007868	0.01264	1
0.01292	13.8375076255899	0.442842863722529	0.0008024	0.01292	1
0.0132	12.9132975195701	0.417849731419309	0.000818	0.01321	1
0.01349	12.4855320214742	0.401532640044496	0.0008336	0.01349	1
0.01377	11.5111542080389	0.376978799024641	0.0008493	0.01377	1
0.01406	10.929368332245	0.35934342582995	0.000865	0.01406	1
0.01434	10.3879025136846	0.34287520403483	0.0008807	0.01434	1
0.01462	9.6623206924146	0.32379451733719	0.0008965	0.01463	1
0.01491	9.20967768300656	0.309667865010606	0.0009123	0.01491	1
0.01519	8.75152290779337	0.295829729875031	0.0009281	0.01519	1
0.01547	8.2974891163784	0.282405515196231	0.000944	0.01548	1
0.01576	7.85662706036813	0.269516110131227	0.0009598	0.01576	1
0.01604	7.36422517102053	0.2560104331013	0.0009757	0.01604	1
0.01633	6.91237955399635	0.243438931403779	0.0009916	0.01633	1
0.01661	6.49851025000636	0.231747052367542	0.001008	0.01661	1
0.01689	6.20331222027084	0.222379012555982	0.001024	0.0169	1
0.01718	5.84916234860392	0.212149487296147	0.001039	0.01718	1
0.01746	5.37311061497499	0.199827337310826	0.001055	0.01746	1
0.01774	5.13659295303968	0.192068245186342	0.001071	0.01775	1
0.01803	4.91912363140353	0.184825811978835	0.001088	0.01803	1
0.01831	4.67652059767737	0.177256265459649	0.001104	0.01831	1
0.0186	4.16245373353419	0.164533003039093	0.00112	0.0186	1
0.01888	4.07793815924453	0.160269090598085	0.001136	0.01888	1
0.01916	3.66458175325723	0.149555447878355	0.001152	0.01917	1
0.01945	3.59528748719156	0.145855717943298	0.001168	0.01945	1
0.01973	3.28299038636458	0.137265334989863	0.001184	0.01973	1
0.02002	3.11993819602353	0.131816020774115	0.0012	0.02002	1
0.0203	2.93976149308658	0.126071563860976	0.001216	0.0203	1
0.02058	2.86829965297855	0.122725037587116	0.001232	0.02058	1
0.02087	2.62159372080212	0.115652402341489	0.001249	0.02087	1
0.02115	2.49020487049167	0.111129457617615	0.001265	0.02115	1
0.02143	2.40585044153136	0.107713917433766	0.001281	0.02144	1
0.02172	2.20325537944302	0.101666895886941	0.001297	0.02172	1
0.022	2.10342027497016	0.0979944122621139	0.001313	0.022	1
0.02228	2.05389622282314	0.095542805364882	0.001329	0.02229	1
0.02257	1.95193177116318	0.0919154946176659	0.001346	0.02257	1
0.02285	1.86733137333842	0.0887339830006339	0.001362	0.02285	1
0.02314	1.75533043289532	0.0849287716627557	0.001378	0.02314	1
0.02342	1.69348309899704	0.0823632255640867	0.001394	0.02342	1
0.0237	1.5791382218119	0.0785398540802868	0.001411	0.0237	1
0.02399	1.5562929468903	0.0770070807460347	0.001427	0.02399	1
0.02427	1.52304959038862	0.0752511556765323	0.001443	0.02427	1
0.02455	1.41828724884378	0.0717420878027775	0.001459	0.02456	1
0.02484	1.43091215007337	0.071202821584287	0.001476	0.02484	1
0.02512	1.36906810070626	0.0688277550413749	0.001492	0.02512	1
0.02541	1.29929691149642	0.0662713406217624	0.001508	0.02541	1
0.02569	1.29698408763759	0.0654512696598357	0.001524	0.02569	1
0.02597	1.24184632399767	0.0633171356900847	0.001541	0.02597	1
0.02626	1.23157962552918	0.0623463804679839	0.001557	0.02626	1
0.02654	1.21796882106728	0.0613120137329173	0.001573	0.02654	1
0.02682	1.1629712919114	0.0592533773014332	0.00159	0.02682	1
0.02711	1.12980950646903	0.057767661786795	0.001606	0.02711	1
0.02739	1.15685160313703	0.0578263635364959	0.001622	0.02739	1
0.02767	1.13934633566529	0.0567766848372484	0.001639	0.02767	1
0.02796	1.08912334549329	0.0549268802671488	0.001655	0.02796	1
0.02824	1.10971745206024	0.0548662122621315	0.001671	0.02824	1
0.02852	1.07984677611504	0.053564781548989	0.001688	0.02853	1
0.02881	1.10537264597529	0.0536411753446501	0.001704	0.02881	1
0.02909	1.03942419413353	0.0514909874534719	0.00172	0.02909	1
0.02937	1.07588525021143	0.0518624442687439	0.001737	0.02938	1
