-0.45	-0.25	10.0738088987167
-0.4421875	-0.25	9.52548364507241
-0.434375	-0.25	9.95484283589862
-0.4265625	-0.25	11.0383507415185
-0.41875	-0.25	10.1466659403268
-0.4109375	-0.25	10.4404946054752
-0.403125	-0.25	10.0124870626512
-0.3953125	-0.25	9.83263852448036
-0.3875	-0.25	9.34020193733022
-0.3796875	-0.25	11.5222367625867
-0.371875	-0.25	11.3331844292838
-0.3640625	-0.25	11.0211116838937
-0.35625	-0.25	10.7839375512819
-0.3484375	-0.25	11.2009590956916
-0.340625	-0.25	10.2040713198625
-0.3328125	-0.25	10.2790679093168
-0.325	-0.25	12.0949877302621
-0.3171875	-0.25	10.7482213919219
-0.309375	-0.25	12.6076775347355
-0.3015625	-0.25	11.1679710750982
-0.29375	-0.25	11.4817424058057
-0.2859375	-0.25	9.60979314868593
-0.278125	-0.25	10.7056553472716
-0.2703125	-0.25	10.4557107705664
-0.2625	-0.25	11.1950874711396
-0.2546875	-0.25	11.2118355766198
-0.246875	-0.25	12.0745066306364
-0.2390625	-0.25	10.4078349073876
-0.23125	-0.25	10.6337755295672
-0.2234375	-0.25	10.1419994681462
-0.215625	-0.25	11.4689261893621
-0.2078125	-0.25	11.7302124747843
-0.2	-0.25	12.8805326550675
-0.1921875	-0.25	12.5528485913867
-0.184375	-0.25	12.1050722085686
-0.1765625	-0.25	10.8003754959742
-0.16875	-0.25	11.9200260983212
-0.1609375	-0.25	11.8913527235322
-0.153125	-0.25	13.1433276701764
-0.1453125	-0.25	11.8439504774731
-0.1375	-0.25	12.304884149355
-0.1296875	-0.25	15.7834649566238
-0.121875	-0.25	16.8894528326021
-0.1140625	-0.25	17.2556306888304
-0.10625	-0.25	16.400095597753
-0.0984375	-0.25	17.5528453719187
-0.090625	-0.25	18.1009599935399
-0.0828125	-0.25	19.000841350064
-0.075	-0.25	19.1497656417662
-0.0671875	-0.25	19.6913121398271
-0.059375	-0.25	22.315506161188
-0.0515625	-0.25	21.3603038067143
-0.04375	-0.25	20.793037944969
-0.0359375	-0.25	23.9435875845248
-0.028125	-0.25	23.9982710579925
-0.0203125	-0.25	27.0572122343548
-0.0125	-0.25	24.5508132627199
-0.00468750000000001	-0.25	25.1056027956041
0.00312499999999999	-0.25	23.9075342333131
0.0109375	-0.25	25.6947346792703
0.01875	-0.25	26.0251050721166
0.0265625	-0.25	25.465842917413
0.034375	-0.25	27.8519980787275
0.0421875	-0.25	26.8191582653933
-0.45	-0.2421875	9.98467671518454
-0.4421875	-0.2421875	10.6340244306193
-0.434375	-0.2421875	9.99948505325107
-0.4265625	-0.2421875	11.8694499850399
-0.41875	-0.2421875	11.339352481959
-0.4109375	-0.2421875	10.1371649864892
-0.403125	-0.2421875	10.6080084651391
-0.3953125	-0.2421875	9.94856332930173
-0.3875	-0.2421875	10.0088433488202
-0.3796875	-0.2421875	10.4002123858703
-0.371875	-0.2421875	10.7013135978224
-0.3640625	-0.2421875	11.7202985136546
-0.35625	-0.2421875	10.8943114736369
-0.3484375	-0.2421875	10.9000982795767
-0.340625	-0.2421875	9.66370110929476
-0.3328125	-0.2421875	10.5784694234142
-0.325	-0.2421875	12.8641440823013
-0.3171875	-0.2421875	12.9805632259721
-0.309375	-0.2421875	11.8912125485092
-0.3015625	-0.2421875	10.437890303257
-0.29375	-0.2421875	10.2295990360616
-0.2859375	-0.2421875	11.3012006863991
-0.278125	-0.2421875	10.5921661947948
-0.2703125	-0.2421875	10.9343406988669
-0.2625	-0.2421875	12.3850606503391
-0.2546875	-0.2421875	10.8022434724572
